TimeSurvived,PhysicalDamageDone,MagicDamageDone,RawPhysicalDamageDone,RawMagicDamageDone,PlayerHealingReceived,PlayerHealth,PlayerSpeed,PlayerDefense,MeleeDamageScore,RangeDamageScore,ManaUsed,EnemySpawns,EnemyDamageByType,Reward
551.9229,0.0000,0.0000,0.0000,24.0000,24.0000,150.0000,16.6177,6.0000,26,23,529,28;12;7;19;5;57;27;1,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;0.0000;0.0000,0.7301
572.8813,0.0000,0.0000,0.0000,20.0000,20.0000,150.0000,17.2416,6.0000,28,22,542,29;12;7;19;5;60;26;1,0.0000;0.0000;0.0000;0.0000;0.0000;20.0000;0.0000;0.0000,0.7554
577.1546,0.0000,0.0000,0.0000,28.0000,28.0000,150.0000,16.7039,6.0000,27,23,555,29;11;7;20;5;61;29;1,0.0000;0.0000;0.0000;0.0000;0.0000;28.0000;0.0000;0.0000,0.7585
588.5838,0.0000,0.0000,0.0000,35.0000,35.0000,150.0000,17.1759,6.5000,27,23,570,28;11;7;20;6;65;26;1,0.0000;0.0000;0.0000;0.0000;0.0000;35.0000;0.0000;0.0000,0.7708
595.7462,0.0000,0.0000,0.0000,42.0000,42.0000,150.0000,17.5456,6.5000,29,23,582,29;12;7;20;5;67;27;1,0.0000;0.0000;0.0000;0.0000;0.0000;42.0000;0.0000;0.0000,0.7779
590.1281,0.0000,0.0000,0.0000,42.0000,42.0000,150.0000,17.5246,6.5000,27,24,598,29;11;7;21;5;68;26;2,0.0000;0.0000;0.0000;0.0000;0.0000;42.0000;0.0000;0.0000,0.7672
606.7984,0.0000,0.0000,0.0000,14.0000,14.0000,150.0000,18.1073,6.5000,28,24,622,29;13;8;21;5;74;26;1,0.0000;0.0000;0.0000;0.0000;0.0000;14.0000;0.0000;0.0000,0.7847
613.1898,0.0000,0.0000,0.0000,24.5000,24.5000,50.0000,18.4091,6.5000,30,23,614,29;12;7;21;5;73;27;1,0.0000;0.0000;0.0000;0.0000;0.0000;24.5000;0.0000;0.0000,0.7948
220.0000,0.1111,0.8889,1.0000,8.0000,8.0000,149.0000,4.0000,2.0000,10,10,10,1;0;0;2;0;1;0;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;0.0000;0.0000,0.3930
227.0546,0.0000,8.0000,0.0000,8.0000,0.0000,141.0000,4.1062,2.0000,10,10,20,0;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4121
237.0516,0.0000,1.0000,0.0000,16.0000,15.0000,140.0000,4.3596,2.0000,10,10,37,2;0;0;1;1;5;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4103
243.3773,4.8000,19.2000,6.0000,24.0000,6.0000,116.0000,4.6656,2.0000,11,10,44,1;0;0;1;0;7;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;6.0000;0.0000,0.4557
250.9281,3.5455,35.4545,4.0000,40.0000,5.0000,77.0000,4.7049,2.0000,11,11,58,2;1;0;2;0;8;3;0,0.0000;0.0000;0.0000;1.0000;0.0000;40.0000;3.0000;0.0000,0.4880
260.7455,2.7500,8.2500,7.5000,22.5000,19.0000,66.0000,5.6111,2.5000,12,11,74,3;1;0;2;0;11;3;0,0.0000;2.5000;0.0000;0.0000;0.0000;22.5000;5.0000;0.0000,0.4512
264.5091,0.3750,5.6250,2.5000,37.5000,34.0000,60.0000,5.6001,2.5000,12,12,85,4;1;1;4;0;11;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;37.5000;2.5000;0.0000,0.4457
274.9808,3.6552,22.8448,6.0000,37.5000,17.0000,33.5000,5.7790,2.5000,12,12,95,5;1;4;3;0;12;3;0,0.0000;0.0000;0.0000;1.0000;0.0000;37.5000;5.0000;0.0000,0.4918
281.2057,0.1053,0.3947,6.0000,22.5000,28.0000,33.0000,6.4722,2.5000,13,12,100,4;1;1;4;0;14;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;22.5000;5.0000;0.0000,0.4558
294.6395,5.5000,37.5000,5.5000,37.5000,0.0000,0.0000,6.1726,2.5000,14,12,121,5;2;1;5;1;16;4;0,0.0000;2.5000;0.0000;0.5000;0.0000;37.5000;2.5000;0.0000,0.5403
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3913
227.6740,2.4444,19.5556,3.0000,24.0000,5.0000,128.0000,4.1027,2.0000,10,10,20,2;0;0;0;0;3;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;3.0000;0.0000,0.4362
236.2687,0.0000,0.0000,4.0000,16.0000,30.0000,138.0000,4.4146,2.0000,10,10,35,1;0;0;3;0;5;1;0,0.0000;0.0000;0.0000;1.0000;0.0000;16.0000;3.0000;0.0000,0.4080
239.2179,0.3200,7.6800,1.0000,24.0000,17.0000,130.0000,4.7196,2.0000,11,11,48,3;0;1;2;0;7;1;0,0.0000;0.0000;0.0000;1.0000;0.0000;24.0000;0.0000;0.0000,0.4227
251.4523,1.0000,0.0000,6.0000,0.0000,5.0000,129.0000,4.9993,2.0000,11,11,60,2;1;0;2;0;9;2;0,0.0000;3.0000;0.0000;0.0000;0.0000;0.0000;3.0000;0.0000,0.4249
259.7174,1.4231,17.0769,2.5000,30.0000,14.0000,110.5000,5.2173,2.5000,12,11,76,5;1;1;3;0;10;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;30.0000;2.5000;0.0000,0.4619
272.1952,0.1765,1.3235,3.0000,22.5000,24.0000,109.0000,5.7508,2.5000,12,11,84,5;1;1;3;0;11;4;0,0.0000;2.5000;0.0000;0.5000;0.0000;22.5000;0.0000;0.0000,0.4486
274.4053,0.5882,4.4118,4.0000,30.0000,29.0000,104.0000,5.9523,2.5000,12,12,104,4;1;1;3;2;12;6;0,0.0000;0.0000;0.0000;1.5000;0.0000;30.0000;2.5000;0.0000,0.4534
285.9179,3.3000,29.7000,5.0000,45.0000,17.0000,71.0000,5.9661,2.5000,12,12,104,4;1;2;3;1;13;5;0,0.0000;0.0000;0.0000;0.0000;0.0000;45.0000;5.0000;0.0000,0.5154
292.2966,0.0000,0.0000,8.0000,22.5000,31.0000,50.0000,6.4052,2.5000,14,12,119,5;2;1;5;1;15;5;0,0.0000;2.5000;0.0000;0.5000;0.0000;22.5000;5.0000;0.0000,0.4659
294.2344,0.0000,0.0000,4.0000,21.0000,35.0000,60.0000,6.9769,3.0000,13,13,130,7;2;1;4;1;16;7;0,0.0000;2.0000;0.0000;0.0000;2.0000;21.0000;0.0000;0.0000,0.4663
306.8440,0.0909,1.9091,2.0000,42.0000,42.0000,58.0000,7.2895,3.0000,13,12,144,6;3;1;5;1;18;7;0,0.0000;0.0000;0.0000;0.0000;0.0000;42.0000;2.0000;0.0000,0.4837
318.7244,0.0000,0.0000,6.0000,49.0000,55.0000,58.0000,6.9062,3.0000,15,12,160,8;2;2;6;1;21;6;0,0.0000;2.0000;0.0000;0.0000;0.0000;49.0000;4.0000;0.0000,0.4930
327.2072,4.0000,77.0000,4.0000,77.0000,0.0000,0.0000,7.5298,3.0000,15,13,170,9;3;3;6;1;21;7;0,0.0000;0.0000;0.0000;0.0000;0.0000;77.0000;4.0000;0.0000,0.6373
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.3913
227.2888,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.2380,2.0000,10,10,20,0;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4041
233.8575,1.0000,8.0000,2.0000,16.0000,9.0000,138.0000,4.3935,2.0000,11,10,39,2;0;0;2;0;6;1;0,0.0000;0.0000;0.0000;2.0000;0.0000;16.0000;0.0000;0.0000,0.4190
243.7734,0.0000,0.0000,1.0000,8.0000,13.0000,142.0000,4.7010,2.0000,11,10,43,3;0;0;2;0;6;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;0.0000;0.0000,0.4164
252.1386,1.1860,15.8140,3.0000,40.0000,26.0000,125.0000,4.7941,2.0000,11,11,60,5;1;0;3;0;8;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;40.0000;3.0000;0.0000,0.4525
260.5262,0.0000,39.0000,0.0000,45.0000,6.0000,86.0000,5.7564,2.5000,12,11,72,3;2;0;2;0;10;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;45.0000;0.0000;0.0000,0.4980
267.0188,2.2295,6.2705,8.0000,22.5000,22.0000,77.5000,5.8402,2.5000,12,11,81,4;1;1;3;0;10;5;0,0.0000;0.0000;0.0000;0.5000;0.0000;22.5000;7.5000;0.0000,0.4540
274.4777,8.0536,32.9464,11.0000,45.0000,15.0000,36.5000,5.9761,2.5000,12,12,99,4;1;1;3;1;12;6;0,0.0000;2.5000;0.0000;1.0000;0.0000;45.0000;7.5000;0.0000,0.5145
281.9404,5.0000,37.5000,5.0000,37.5000,0.0000,0.0000,5.8541,2.5000,13,12,112,5;2;1;4;1;14;5;0,0.0000;2.5000;0.0000;0.0000;0.0000;37.5000;2.5000;0.0000,0.5244
220.0000,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.0000,2.0000,10,10,10,0;0;1;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3963
227.9250,0.0000,11.0000,0.0000,24.0000,13.0000,136.0000,4.1105,2.0000,10,10,23,3;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;0.0000;0.0000,0.4176
236.9864,0.0000,0.0000,0.0000,8.0000,10.0000,138.0000,4.2638,2.0000,10,10,35,2;0;0;1;0;5;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4090
244.7085,0.0000,0.0000,0.0000,16.0000,16.0000,138.0000,4.7988,2.0000,10,10,49,2;0;0;3;0;7;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4165
250.7128,1.8889,15.1111,3.0000,24.0000,10.0000,121.0000,4.9108,2.0000,11,10,53,3;0;0;2;0;8;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;3.0000;0.0000,0.4520
262.8999,3.1585,33.8415,3.5000,37.5000,4.0000,84.0000,5.6572,2.5000,11,11,75,4;2;0;3;1;9;3;0,0.0000;0.0000;0.0000;1.0000;0.0000;37.5000;2.5000;0.0000,0.4972
267.7859,0.0000,23.5000,0.0000,52.5000,29.0000,60.5000,5.6903,2.5000,12,11,85,4;1;1;3;0;12;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;52.5000;0.0000;0.0000,0.4792
274.2275,0.0000,0.0000,3.5000,37.5000,41.0000,60.5000,5.7638,2.5000,12,12,96,5;2;1;4;0;13;3;0,0.0000;0.0000;0.0000;1.0000;0.0000;37.5000;2.5000;0.0000,0.4464
284.7819,0.0000,0.0000,5.0000,22.5000,34.0000,67.0000,6.2047,2.5000,12,12,106,4;1;1;3;2;13;5;0,0.0000;2.5000;0.0000;0.0000;0.0000;22.5000;2.5000;0.0000,0.4585
288.7280,0.6364,13.3636,2.5000,52.5000,41.0000,50.0000,6.4953,2.5000,13,12,123,6;2;1;4;1;16;5;0,0.0000;0.0000;0.0000;0.0000;0.0000;52.5000;2.5000;0.0000,0.4837
302.1847,0.5217,5.4783,4.0000,42.0000,40.0000,44.0000,7.0581,3.0000,14,13,142,7;3;1;5;1;18;6;0,0.0000;0.0000;0.0000;0.0000;0.0000;42.0000;4.0000;0.0000,0.4845
311.5947,2.6000,11.4000,6.5000,28.5000,21.0000,30.0000,7.0458,3.0000,14,13,146,7;2;1;5;1;17;5;1,0.0000;0.0000;0.0000;0.0000;0.0000;28.0000;4.0000;3.0000,0.5096
323.5874,2.0000,63.0000,2.0000,63.0000,0.0000,0.0000,7.5967,3.0000,14,13,165,8;2;2;6;1;22;6;0,0.0000;2.0000;0.0000;0.0000;0.0000;63.0000;0.0000;0.0000,0.6068
220.0000,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3963
227.9361,0.0000,10.0000,0.0000,16.0000,6.0000,137.0000,4.2417,2.0000,10,10,21,1;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4164
235.2525,0.0000,0.0000,0.0000,8.0000,8.0000,137.0000,4.5026,2.0000,10,10,31,1;0;0;2;0;4;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4075
241.4673,0.8293,33.1707,1.0000,40.0000,7.0000,103.0000,4.5132,2.0000,11,11,50,2;0;1;1;0;8;1;0,0.0000;0.0000;0.0000;1.0000;0.0000;40.0000;0.0000;0.0000,0.4686
250.8079,0.4516,1.5484,7.0000,24.0000,29.0000,101.0000,4.6829,2.0000,12,11,61,2;2;0;2;0;8;3;0,0.0000;3.0000;0.0000;1.0000;0.0000;24.0000;3.0000;0.0000,0.4255
257.2327,1.6818,35.3182,2.5000,52.5000,18.0000,64.0000,5.4115,2.5000,11,11,74,3;1;1;3;0;10;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;52.5000;2.5000;0.0000,0.4898
271.0403,0.0000,0.0000,5.5000,22.5000,29.0000,65.0000,5.6587,2.5000,12,11,78,4;2;0;3;0;10;4;0,0.0000;0.0000;0.0000;0.5000;0.0000;22.5000;5.0000;0.0000,0.4458
273.0928,0.0370,0.4630,3.0000,37.5000,40.0000,64.5000,6.0940,2.5000,12,12,91,3;1;2;5;1;11;3;0,0.0000;0.0000;0.0000;0.5000;2.5000;37.5000;0.0000;0.0000,0.4468
278.3174,0.0000,0.0000,0.0000,15.0000,24.0000,73.5000,6.0232,2.5000,13,11,108,4;1;1;3;1;12;4;1,0.0000;0.0000;0.0000;0.0000;0.0000;15.0000;0.0000;0.0000,0.4495
289.4315,0.2468,9.2532,1.0000,37.5000,29.0000,50.0000,6.5840,2.5000,13,13,121,7;2;1;4;1;16;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;37.5000;0.0000;0.0000,0.4775
299.0027,10.0000,49.0000,10.0000,49.0000,0.0000,0.0000,6.8361,3.0000,14,12,139,7;2;1;4;1;19;5;0,0.0000;4.0000;0.0000;0.0000;2.0000;49.0000;4.0000;0.0000,0.5692
220.0000,0.0000,0.0000,3.0000,0.0000,3.0000,150.0000,4.0000,2.0000,10,10,10,0;0;0;1;0;1;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.0000;0.0000,0.3913
226.8162,0.0000,11.0000,0.0000,16.0000,5.0000,139.0000,4.2307,2.0000,10,10,20,0;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4168
235.1814,0.1176,1.8824,1.0000,16.0000,15.0000,137.0000,4.5349,2.0000,11,10,35,3;0;0;3;0;4;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;16.0000;0.0000;0.0000,0.4099
243.1957,2.2286,23.7714,3.0000,32.0000,9.0000,111.0000,4.5520,2.0000,11,10,47,4;1;0;1;0;7;1;0,0.0000;3.0000;0.0000;0.0000;0.0000;32.0000;0.0000;0.0000,0.4582
251.3134,6.5385,10.4615,10.0000,16.0000,9.0000,94.0000,4.7876,2.0000,11,11,56,2;1;1;2;0;7;3;0,0.0000;3.0000;0.0000;1.0000;0.0000;16.0000;6.0000;0.0000,0.4522
257.8503,4.3077,20.1923,8.0000,37.5000,21.0000,69.5000,5.5933,2.5000,12,11,69,3;1;0;2;1;9;3;0,0.0000;0.0000;0.0000;0.5000;2.5000;37.5000;5.0000;0.0000,0.4708
269.0129,0.7000,6.3000,2.5000,22.5000,18.0000,62.5000,6.0395,2.5000,12,11,82,4;2;2;2;0;10;4;0,0.0000;2.5000;0.0000;0.0000;0.0000;22.5000;0.0000;0.0000,0.4540
275.3719,0.5294,3.9706,3.0000,22.5000,21.0000,58.0000,5.7973,2.5000,12,12,97,4;1;1;4;0;14;3;0,0.0000;2.5000;0.0000;0.5000;0.0000;22.5000;0.0000;0.0000,0.4553
288.1415,4.7963,13.7037,10.5000,30.0000,22.0000,39.5000,6.0114,2.5000,13,12,107,5;1;1;3;2;13;5;0,0.0000;2.5000;0.0000;0.5000;0.0000;30.0000;7.5000;0.0000,0.4936
287.5170,8.0000,45.0000,8.0000,45.0000,0.0000,0.0000,5.9804,2.5000,13,13,126,6;3;1;5;1;15;6;0,0.0000;0.0000;0.0000;0.5000;0.0000;45.0000;7.5000;0.0000,0.5465
220.0000,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3963
228.4462,1.0909,2.9091,3.0000,8.0000,7.0000,143.0000,4.2587,2.0000,10,10,20,2;0;0;0;0;3;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;3.0000;0.0000,0.4073
236.6640,0.5854,23.4146,1.0000,40.0000,17.0000,119.0000,4.3768,2.0000,10,10,39,2;0;0;2;0;6;1;0,0.0000;0.0000;0.0000;1.0000;0.0000;40.0000;0.0000;0.0000,0.4478
246.0836,0.0000,23.0000,0.0000,32.0000,9.0000,96.0000,4.5809,2.0000,11,10,48,2;0;0;1;0;7;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;32.0000;0.0000;0.0000,0.4568
250.8706,0.8000,19.2000,1.0000,24.0000,5.0000,76.0000,4.7102,2.0000,11,11,59,3;1;1;2;0;8;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;24.0000;0.0000;0.0000,0.4560
261.7568,0.0000,0.0000,0.5000,15.0000,20.0000,80.5000,5.5422,2.5000,12,11,70,5;1;0;3;0;10;2;0,0.0000;0.0000;0.0000;0.5000;0.0000;15.0000;0.0000;0.0000,0.4350
264.7953,2.1852,27.3148,3.0000,37.5000,11.0000,51.0000,5.6012,2.5000,11,11,84,4;2;1;3;0;10;5;0,0.0000;0.0000;0.0000;0.5000;0.0000;37.5000;2.5000;0.0000,0.4854
279.4250,0.0000,0.0000,2.5000,37.5000,40.0000,51.0000,5.9824,2.5000,12,12,93,4;1;1;3;0;13;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;37.5000;2.5000;0.0000,0.4540
286.1880,0.5423,2.9577,5.5000,30.0000,32.0000,47.5000,5.9896,2.5000,13,11,100,4;1;2;4;0;14;3;0,0.0000;0.0000;0.0000;0.5000;0.0000;30.0000;5.0000;0.0000,0.4674
291.6587,0.0000,0.0000,8.5000,15.0000,50.0000,50.0000,6.2933,2.5000,13,12,114,7;2;1;4;1;14;5;0,0.0000;0.0000;0.0000;1.0000;0.0000;15.0000;7.5000;0.0000,0.4661
302.1073,6.0000,56.0000,6.0000,56.0000,0.0000,0.0000,6.9111,3.0000,14,13,135,7;3;1;4;1;17;6;0,0.0000;0.0000;0.0000;0.0000;0.0000;56.0000;6.0000;0.0000,0.5791
220.0000,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3963
226.9280,2.0526,10.9474,3.0000,16.0000,6.0000,134.0000,4.2307,2.0000,10,10,22,1;1;0;0;0;3;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;3.0000;0.0000,0.4198
235.2291,0.6667,5.3333,1.0000,8.0000,3.0000,128.0000,4.4248,2.0000,10,10,39,3;1;0;1;0;5;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;0.0000;0.0000,0.4158
242.5685,0.0000,0.0000,0.0000,8.0000,8.0000,128.0000,4.5039,2.0000,11,10,46,3;1;0;1;0;7;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4142
251.8986,0.3030,9.6970,1.0000,32.0000,23.0000,118.0000,4.7232,2.0000,11,11,55,3;0;0;3;0;8;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;32.0000;0.0000;0.0000,0.4415
260.3341,1.7143,10.2857,5.0000,30.0000,23.0000,106.0000,5.5739,2.5000,12,11,74,5;1;0;2;0;10;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;30.0000;5.0000;0.0000,0.4523
265.4815,1.7907,12.2093,5.5000,37.5000,29.0000,92.0000,5.7038,2.5000,12,12,88,4;2;1;3;0;12;3;0,0.0000;0.0000;0.0000;0.5000;0.0000;37.5000;5.0000;0.0000,0.4597
275.3657,0.0000,0.0000,2.5000,30.0000,40.0000,99.5000,5.8146,2.5000,12,12,96,5;2;1;4;0;13;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;30.0000;2.5000;0.0000,0.4480
288.2004,1.0000,4.5000,5.0000,22.5000,22.0000,94.0000,6.2914,2.5000,13,12,108,4;1;1;4;1;14;5;0,0.0000;0.0000;0.0000;0.0000;2.5000;22.5000;2.5000;0.0000,0.4718
296.8698,4.6495,15.8505,11.0000,37.5000,28.0000,50.0000,6.4060,2.5000,13,12,125,6;2;1;5;1;16;5;0,0.0000;5.0000;0.0000;1.0000;0.0000;37.5000;5.0000;0.0000,0.5050
295.4687,0.0000,0.0000,4.0000,7.0000,37.0000,76.0000,6.8460,3.0000,14,13,139,6;2;2;4;1;18;6;0,0.0000;0.0000;0.0000;0.0000;0.0000;7.0000;4.0000;0.0000,0.4662
301.8285,0.0000,0.0000,2.0000,28.0000,43.0000,89.0000,6.9005,3.0000,14,13,147,7;2;2;5;1;19;6;0,0.0000;0.0000;0.0000;0.0000;0.0000;28.0000;2.0000;0.0000,0.4730
315.0228,3.4839,32.5161,6.0000,56.0000,26.0000,53.0000,7.3836,3.0000,13,13,154,7;3;1;6;1;20;6;0,0.0000;2.0000;0.0000;0.0000;2.0000;56.0000;2.0000;0.0000,0.5492
322.5111,6.0000,49.0000,6.0000,49.0000,0.0000,0.0000,8.1261,3.0000,15,14,176,9;4;2;6;1;21;9;0,0.0000;2.0000;0.0000;0.0000;0.0000;49.0000;4.0000;0.0000,0.5865
220.0000,0.0000,16.0000,0.0000,16.0000,0.0000,134.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4180
226.4022,0.0000,9.0000,0.0000,16.0000,7.0000,125.0000,4.1871,2.0000,10,10,22,2;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4125
237.2586,1.4444,11.5556,3.0000,24.0000,14.0000,112.0000,4.4007,2.0000,10,10,36,3;0;0;1;0;5;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;3.0000;0.0000,0.4308
243.4063,0.8780,35.1220,1.0000,40.0000,5.0000,76.0000,4.5623,2.0000,11,10,48,2;1;0;1;0;7;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;40.0000;0.0000;0.0000,0.4749
251.8267,3.5849,34.4151,5.0000,48.0000,15.0000,38.0000,4.8504,2.0000,11,11,62,3;1;1;2;0;8;3;0,0.0000;0.0000;0.0000;2.0000;0.0000;48.0000;3.0000;0.0000,0.4867
259.7379,5.0000,45.0000,5.0000,45.0000,0.0000,0.0000,5.6680,2.5000,12,11,71,3;1;1;3;0;10;2;0,0.0000;2.5000;0.0000;0.0000;0.0000;45.0000;2.5000;0.0000,0.5155
220.0000,0.0000,8.0000,0.0000,8.0000,0.0000,142.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4047
228.9782,0.0000,13.0000,0.0000,16.0000,3.0000,129.0000,4.1646,2.0000,10,10,21,0;0;1;0;0;3;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;0.0000;0.0000,0.4228
238.6938,4.0645,13.9355,7.0000,24.0000,13.0000,111.0000,4.2590,2.0000,10,10,38,3;0;0;2;0;5;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;24.0000;6.0000;0.0000,0.4407
245.5240,0.0000,0.0000,0.0000,24.0000,24.0000,111.0000,4.4557,2.0000,11,10,44,2;0;0;2;0;7;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;0.0000;0.0000,0.4186
252.4407,2.1429,22.8571,3.0000,32.0000,10.0000,86.0000,4.6962,2.0000,11,11,60,2;1;0;2;0;9;2;0,0.0000;3.0000;0.0000;0.0000;0.0000;32.0000;0.0000;0.0000,0.4663
258.1308,1.5926,19.9074,3.0000,37.5000,19.0000,64.5000,5.4407,2.5000,11,11,75,4;1;1;3;0;10;3;0,0.0000;2.5000;0.0000;0.5000;0.0000;37.5000;0.0000;0.0000,0.4650
270.1216,0.9259,11.5741,3.0000,37.5000,28.0000,52.0000,5.6804,2.5000,12,11,87,5;1;1;6;0;11;3;0,0.0000;0.0000;0.0000;0.5000;0.0000;37.5000;2.5000;0.0000,0.4636
277.8379,1.7680,22.7320,3.5000,45.0000,24.0000,27.5000,5.9798,2.5000,12,12,105,6;1;1;3;1;14;4;0,0.0000;0.0000;0.0000;1.0000;0.0000;45.0000;2.5000;0.0000,0.4903
288.1245,0.5000,45.0000,0.5000,45.0000,0.0000,0.0000,5.9522,2.5000,13,12,113,6;2;1;3;1;15;4;0,0.0000;0.0000;0.0000;0.5000;0.0000;45.0000;0.0000;0.0000,0.5374
220.0000,0.0000,3.0000,0.0000,8.0000,5.0000,147.0000,4.0000,2.0000,10,10,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.3963
228.8270,0.0000,17.0000,0.0000,24.0000,7.0000,130.0000,4.2232,2.0000,10,10,22,2;0;0;0;0;4;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;24.0000;0.0000;0.0000,0.4290
235.1230,0.0000,6.0000,0.0000,8.0000,2.0000,124.0000,4.3150,2.0000,10,10,35,2;0;0;1;0;5;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.4165
246.8318,1.5789,8.4211,3.0000,16.0000,9.0000,114.0000,4.6538,2.0000,11,11,47,4;0;0;1;0;7;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;3.0000;0.0000,0.4364
256.4311,2.5714,15.4286,4.0000,24.0000,10.0000,96.0000,4.6027,2.0000,11,11,55,2;0;0;1;0;6;2;1,0.0000;0.0000;0.0000;1.0000;0.0000;24.0000;3.0000;0.0000,0.4609
260.0741,1.5926,19.9074,3.0000,37.5000,19.0000,74.5000,5.4934,2.5000,11,11,68,3;1;0;4;0;9;3;0,0.0000;2.5000;0.0000;0.5000;0.0000;37.5000;0.0000;0.0000,0.4690
270.5445,0.0000,0.0000,2.5000,15.0000,23.0000,80.0000,5.6171,2.5000,12,11,89,5;2;1;4;0;11;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;15.0000;2.5000;0.0000,0.4429
282.2648,4.6593,21.8407,8.0000,37.5000,19.0000,53.5000,5.6323,2.5000,12,12,104,5;1;1;3;0;15;4;0,0.0000;0.0000;0.0000;0.5000;0.0000;37.5000;7.5000;0.0000,0.4997
