GameNumber,RunNumber,ManaUsed,PlayerHealth,PlayerHealing,DamageToPlayer,EnemyCount,EnemyTypeCounts,PlayerSpeed,PlayerDefense,AIScorePercent
3,45,557.00,150.00,12.00,12.00,180.00,"Skeleton Unarmed=48; Skeleton Sword=24; Skeleton Shield=15; Skeleton Spear=23; Skeleton Sword & Shield=13; Skeleton Mage=37; Skeleton Bow=17; Skeleton Leader=3",16.31,6.00,0.00
3,46,574.00,150.00,7.00,7.00,182.00,"Skeleton Unarmed=47; Skeleton Sword=24; Skeleton Shield=14; Skeleton Spear=24; Skeleton Sword & Shield=12; Skeleton Mage=37; Skeleton Bow=20; Skeleton Leader=4",17.43,6.50,0.00
3,47,576.00,150.00,17.50,17.50,183.00,"Skeleton Unarmed=49; Skeleton Sword=24; Skeleton Shield=14; Skeleton Spear=23; Skeleton Sword & Shield=12; Skeleton Mage=38; Skeleton Bow=19; Skeleton Leader=4",18.29,6.50,0.00
3,48,587.00,150.00,7.00,7.00,185.00,"Skeleton Unarmed=48; Skeleton Sword=24; Skeleton Shield=14; Skeleton Spear=24; Skeleton Sword & Shield=12; Skeleton Mage=40; Skeleton Bow=19; Skeleton Leader=4",17.51,6.50,0.00
3,49,596.00,150.00,17.50,17.50,190.00,"Skeleton Unarmed=51; Skeleton Sword=24; Skeleton Shield=14; Skeleton Spear=26; Skeleton Sword & Shield=12; Skeleton Mage=41; Skeleton Bow=18; Skeleton Leader=4",17.84,6.50,0.00
3,50,626.00,50.00,17.50,17.50,199.00,"Skeleton Unarmed=52; Skeleton Sword=25; Skeleton Shield=16; Skeleton Spear=27; Skeleton Sword & Shield=13; Skeleton Mage=43; Skeleton Bow=19; Skeleton Leader=4",18.32,6.50,0.00
4,1,10.00,142.00,0.00,8.00,2.00,"Skeleton Unarmed=0; Skeleton Sword=0; Skeleton Shield=0; Skeleton Spear=0; Skeleton Sword & Shield=0; Skeleton Mage=2; Skeleton Bow=0; Skeleton Leader=0",4.00,2.00,0.00
4,2,21.00,137.00,3.00,8.00,7.00,"Skeleton Unarmed=3; Skeleton Sword=0; Skeleton Shield=0; Skeleton Spear=0; Skeleton Sword & Shield=0; Skeleton Mage=3; Skeleton Bow=1; Skeleton Leader=0",4.21,2.00,0.00
4,3,36.00,139.00,13.00,11.00,12.00,"Skeleton Unarmed=3; Skeleton Sword=1; Skeleton Shield=0; Skeleton Spear=2; Skeleton Sword & Shield=0; Skeleton Mage=4; Skeleton Bow=2; Skeleton Leader=0",4.41,2.00,0.00
4,4,45.00,150.00,20.00,9.00,16.00,"Skeleton Unarmed=6; Skeleton Sword=1; Skeleton Shield=2; Skeleton Spear=1; Skeleton Sword & Shield=1; Skeleton Mage=4; Skeleton Bow=1; Skeleton Leader=0",4.62,2.00,0.00
4,5,62.00,148.00,18.00,20.00,22.00,"Skeleton Unarmed=6; Skeleton Sword=2; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=1; Skeleton Mage=5; Skeleton Bow=2; Skeleton Leader=0",4.69,2.00,0.00
4,6,73.00,142.00,22.00,28.00,24.00,"Skeleton Unarmed=6; Skeleton Sword=2; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=2; Skeleton Mage=6; Skeleton Bow=4; Skeleton Leader=0",5.52,2.50,0.00
4,7,81.00,150.00,18.00,10.00,27.00,"Skeleton Unarmed=6; Skeleton Sword=4; Skeleton Shield=3; Skeleton Spear=4; Skeleton Sword & Shield=2; Skeleton Mage=6; Skeleton Bow=2; Skeleton Leader=0",5.68,2.50,0.00
4,8,102.00,150.00,37.50,37.50,35.00,"Skeleton Unarmed=8; Skeleton Sword=6; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=7; Skeleton Bow=4; Skeleton Leader=0",6.02,2.50,0.00
4,9,109.00,123.00,23.00,50.00,36.00,"Skeleton Unarmed=8; Skeleton Sword=5; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=9; Skeleton Bow=4; Skeleton Leader=0",5.84,2.50,0.00
4,10,116.00,50.00,23.00,22.50,38.00,"Skeleton Unarmed=10; Skeleton Sword=5; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=3; Skeleton Mage=10; Skeleton Bow=4; Skeleton Leader=0",6.50,2.50,0.00
4,11,134.00,38.00,31.00,43.00,47.00,"Skeleton Unarmed=13; Skeleton Sword=6; Skeleton Shield=6; Skeleton Spear=5; Skeleton Sword & Shield=2; Skeleton Mage=10; Skeleton Bow=5; Skeleton Leader=0",7.18,3.00,0.00
4,12,150.00,81.00,60.00,17.00,47.00,"Skeleton Unarmed=12; Skeleton Sword=5; Skeleton Shield=3; Skeleton Spear=7; Skeleton Sword & Shield=4; Skeleton Mage=10; Skeleton Bow=5; Skeleton Leader=1",7.04,3.00,0.00
4,13,159.00,119.00,51.00,13.00,51.00,"Skeleton Unarmed=14; Skeleton Sword=7; Skeleton Shield=4; Skeleton Spear=6; Skeleton Sword & Shield=4; Skeleton Mage=10; Skeleton Bow=5; Skeleton Leader=1",7.23,3.00,0.00
4,14,174.00,150.00,60.00,29.00,57.00,"Skeleton Unarmed=17; Skeleton Sword=7; Skeleton Shield=4; Skeleton Spear=7; Skeleton Sword & Shield=3; Skeleton Mage=13; Skeleton Bow=5; Skeleton Leader=1",7.69,3.00,0.00
4,15,184.00,150.00,26.00,26.00,60.00,"Skeleton Unarmed=16; Skeleton Sword=9; Skeleton Shield=4; Skeleton Spear=8; Skeleton Sword & Shield=3; Skeleton Mage=13; Skeleton Bow=6; Skeleton Leader=1",8.11,3.00,0.00
4,16,198.00,150.00,35.50,35.50,66.00,"Skeleton Unarmed=17; Skeleton Sword=8; Skeleton Shield=6; Skeleton Spear=10; Skeleton Sword & Shield=4; Skeleton Mage=12; Skeleton Bow=8; Skeleton Leader=1",8.49,3.50,0.00
4,17,209.00,150.00,35.00,35.00,67.00,"Skeleton Unarmed=18; Skeleton Sword=8; Skeleton Shield=5; Skeleton Spear=8; Skeleton Sword & Shield=5; Skeleton Mage=15; Skeleton Bow=7; Skeleton Leader=1",8.51,3.50,0.00
4,18,228.00,150.00,35.00,35.00,73.00,"Skeleton Unarmed=19; Skeleton Sword=10; Skeleton Shield=5; Skeleton Spear=9; Skeleton Sword & Shield=6; Skeleton Mage=16; Skeleton Bow=7; Skeleton Leader=1",8.66,3.50,0.00
4,19,234.00,150.00,33.50,33.50,75.00,"Skeleton Unarmed=19; Skeleton Sword=9; Skeleton Shield=6; Skeleton Spear=9; Skeleton Sword & Shield=4; Skeleton Mage=18; Skeleton Bow=9; Skeleton Leader=1",8.98,3.50,0.00
4,20,238.00,50.00,33.50,33.50,75.00,"Skeleton Unarmed=21; Skeleton Sword=9; Skeleton Shield=6; Skeleton Spear=9; Skeleton Sword & Shield=4; Skeleton Mage=16; Skeleton Bow=8; Skeleton Leader=2",9.26,3.50,0.00
4,21,266.00,110.00,74.00,14.00,83.00,"Skeleton Unarmed=22; Skeleton Sword=10; Skeleton Shield=6; Skeleton Spear=11; Skeleton Sword & Shield=6; Skeleton Mage=18; Skeleton Bow=8; Skeleton Leader=2",9.85,4.00,0.00
4,22,268.00,150.00,61.00,21.00,90.00,"Skeleton Unarmed=24; Skeleton Sword=14; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=5; Skeleton Mage=18; Skeleton Bow=9; Skeleton Leader=1",10.35,4.00,0.00
4,23,299.00,150.00,1.00,1.00,95.00,"Skeleton Unarmed=25; Skeleton Sword=13; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=20; Skeleton Bow=10; Skeleton Leader=2",10.84,4.00,0.00
4,24,305.00,150.00,40.00,40.00,99.00,"Skeleton Unarmed=28; Skeleton Sword=13; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=7; Skeleton Mage=19; Skeleton Bow=11; Skeleton Leader=2",10.65,4.00,0.00
4,25,305.00,150.00,1.00,1.00,97.00,"Skeleton Unarmed=26; Skeleton Sword=13; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=7; Skeleton Mage=20; Skeleton Bow=10; Skeleton Leader=2",11.09,4.00,0.00
4,26,325.00,150.00,7.50,7.50,107.00,"Skeleton Unarmed=30; Skeleton Sword=14; Skeleton Shield=8; Skeleton Spear=14; Skeleton Sword & Shield=6; Skeleton Mage=21; Skeleton Bow=12; Skeleton Leader=2",11.26,4.50,0.00
4,27,325.00,150.00,13.50,13.50,106.00,"Skeleton Unarmed=29; Skeleton Sword=16; Skeleton Shield=9; Skeleton Spear=13; Skeleton Sword & Shield=6; Skeleton Mage=21; Skeleton Bow=10; Skeleton Leader=2",11.86,4.50,0.00
4,28,340.00,150.00,16.50,16.50,110.00,"Skeleton Unarmed=29; Skeleton Sword=17; Skeleton Shield=8; Skeleton Spear=14; Skeleton Sword & Shield=6; Skeleton Mage=23; Skeleton Bow=11; Skeleton Leader=2",12.21,4.50,0.00
4,29,362.00,150.00,23.50,23.50,116.00,"Skeleton Unarmed=30; Skeleton Sword=16; Skeleton Shield=10; Skeleton Spear=14; Skeleton Sword & Shield=8; Skeleton Mage=24; Skeleton Bow=12; Skeleton Leader=2",12.15,4.50,0.00
4,30,360.00,50.00,5.50,5.50,116.00,"Skeleton Unarmed=32; Skeleton Sword=15; Skeleton Shield=9; Skeleton Spear=14; Skeleton Sword & Shield=8; Skeleton Mage=25; Skeleton Bow=11; Skeleton Leader=2",12.62,4.50,0.00
4,31,400.00,150.00,120.00,20.00,130.00,"Skeleton Unarmed=35; Skeleton Sword=16; Skeleton Shield=10; Skeleton Spear=18; Skeleton Sword & Shield=10; Skeleton Mage=27; Skeleton Bow=12; Skeleton Leader=2",13.07,5.00,0.00
4,32,387.00,150.00,5.00,5.00,124.00,"Skeleton Unarmed=32; Skeleton Sword=16; Skeleton Shield=11; Skeleton Spear=15; Skeleton Sword & Shield=9; Skeleton Mage=26; Skeleton Bow=13; Skeleton Leader=2",12.90,5.00,0.00
4,33,406.00,150.00,15.00,15.00,131.00,"Skeleton Unarmed=34; Skeleton Sword=17; Skeleton Shield=11; Skeleton Spear=17; Skeleton Sword & Shield=8; Skeleton Mage=29; Skeleton Bow=13; Skeleton Leader=2",13.41,5.00,0.00
4,34,412.00,150.00,25.00,25.00,130.00,"Skeleton Unarmed=35; Skeleton Sword=17; Skeleton Shield=10; Skeleton Spear=16; Skeleton Sword & Shield=8; Skeleton Mage=28; Skeleton Bow=13; Skeleton Leader=3",13.62,5.00,0.00
4,35,420.00,150.00,26.00,26.00,134.00,"Skeleton Unarmed=34; Skeleton Sword=18; Skeleton Shield=10; Skeleton Spear=16; Skeleton Sword & Shield=8; Skeleton Mage=31; Skeleton Bow=15; Skeleton Leader=2",13.31,5.00,0.00
4,36,453.00,150.00,18.00,18.00,143.00,"Skeleton Unarmed=38; Skeleton Sword=18; Skeleton Shield=11; Skeleton Spear=18; Skeleton Sword & Shield=9; Skeleton Mage=32; Skeleton Bow=14; Skeleton Leader=3",14.44,5.50,0.00
4,37,462.00,150.00,18.00,18.00,146.00,"Skeleton Unarmed=39; Skeleton Sword=18; Skeleton Shield=11; Skeleton Spear=18; Skeleton Sword & Shield=9; Skeleton Mage=33; Skeleton Bow=15; Skeleton Leader=3",15.32,5.50,0.00
4,38,461.00,150.00,9.50,9.50,146.00,"Skeleton Unarmed=38; Skeleton Sword=19; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=8; Skeleton Mage=33; Skeleton Bow=15; Skeleton Leader=3",15.36,5.50,0.00
4,39,483.00,150.00,13.50,13.50,152.00,"Skeleton Unarmed=40; Skeleton Sword=20; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=36; Skeleton Bow=14; Skeleton Leader=3",15.08,5.50,0.00
4,40,491.00,50.00,36.00,36.00,154.00,"Skeleton Unarmed=40; Skeleton Sword=20; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=10; Skeleton Mage=36; Skeleton Bow=15; Skeleton Leader=3",14.81,5.50,0.00
4,41,507.00,150.00,104.00,4.00,161.00,"Skeleton Unarmed=43; Skeleton Sword=20; Skeleton Shield=12; Skeleton Spear=20; Skeleton Sword & Shield=10; Skeleton Mage=37; Skeleton Bow=16; Skeleton Leader=3",15.63,6.00,0.00
4,42,531.00,150.00,8.00,8.00,170.00,"Skeleton Unarmed=46; Skeleton Sword=21; Skeleton Shield=14; Skeleton Spear=21; Skeleton Sword & Shield=10; Skeleton Mage=39; Skeleton Bow=16; Skeleton Leader=3",15.56,6.00,0.00
4,43,536.00,150.00,8.00,8.00,169.00,"Skeleton Unarmed=44; Skeleton Sword=21; Skeleton Shield=12; Skeleton Spear=21; Skeleton Sword & Shield=11; Skeleton Mage=40; Skeleton Bow=17; Skeleton Leader=3",15.92,6.00,0.00
4,44,552.00,150.00,16.00,16.00,171.00,"Skeleton Unarmed=44; Skeleton Sword=21; Skeleton Shield=12; Skeleton Spear=23; Skeleton Sword & Shield=10; Skeleton Mage=41; Skeleton Bow=16; Skeleton Leader=4",16.44,6.00,0.00
4,45,556.00,150.00,32.00,32.00,173.00,"Skeleton Unarmed=44; Skeleton Sword=21; Skeleton Shield=12; Skeleton Spear=21; Skeleton Sword & Shield=10; Skeleton Mage=45; Skeleton Bow=17; Skeleton Leader=3",17.07,6.00,0.00
4,46,564.00,150.00,17.50,17.50,173.00,"Skeleton Unarmed=44; Skeleton Sword=22; Skeleton Shield=13; Skeleton Spear=21; Skeleton Sword & Shield=11; Skeleton Mage=42; Skeleton Bow=16; Skeleton Leader=4",16.72,6.50,0.00
4,47,580.00,150.00,28.00,28.00,178.00,"Skeleton Unarmed=45; Skeleton Sword=22; Skeleton Shield=13; Skeleton Spear=22; Skeleton Sword & Shield=11; Skeleton Mage=44; Skeleton Bow=17; Skeleton Leader=4",17.55,6.50,0.00
4,48,602.00,150.00,3.50,3.50,187.00,"Skeleton Unarmed=47; Skeleton Sword=23; Skeleton Shield=13; Skeleton Spear=23; Skeleton Sword & Shield=15; Skeleton Mage=46; Skeleton Bow=17; Skeleton Leader=3",18.06,6.50,0.00
4,49,605.00,150.00,17.50,17.50,190.00,"Skeleton Unarmed=49; Skeleton Sword=22; Skeleton Shield=13; Skeleton Spear=25; Skeleton Sword & Shield=11; Skeleton Mage=50; Skeleton Bow=17; Skeleton Leader=3",18.13,6.50,0.00
4,50,631.00,50.00,14.00,14.00,197.00,"Skeleton Unarmed=50; Skeleton Sword=23; Skeleton Shield=15; Skeleton Spear=24; Skeleton Sword & Shield=12; Skeleton Mage=52; Skeleton Bow=18; Skeleton Leader=3",17.89,6.50,0.00
5,1,10.00,147.00,0.00,3.00,2.00,"Skeleton Unarmed=0; Skeleton Sword=0; Skeleton Shield=0; Skeleton Spear=0; Skeleton Sword & Shield=1; Skeleton Mage=1; Skeleton Bow=0; Skeleton Leader=0",4.00,2.00,0.00
5,2,21.00,150.00,3.00,0.00,7.00,"Skeleton Unarmed=3; Skeleton Sword=0; Skeleton Shield=1; Skeleton Spear=0; Skeleton Sword & Shield=0; Skeleton Mage=3; Skeleton Bow=0; Skeleton Leader=0",4.29,2.00,0.00
5,3,38.00,150.00,22.00,22.00,13.00,"Skeleton Unarmed=4; Skeleton Sword=1; Skeleton Shield=1; Skeleton Spear=1; Skeleton Sword & Shield=2; Skeleton Mage=2; Skeleton Bow=2; Skeleton Leader=0",4.27,2.00,0.00
5,4,45.00,126.00,11.00,35.00,14.00,"Skeleton Unarmed=4; Skeleton Sword=1; Skeleton Shield=1; Skeleton Spear=1; Skeleton Sword & Shield=0; Skeleton Mage=6; Skeleton Bow=1; Skeleton Leader=0",4.69,2.00,0.00
5,5,58.00,114.00,13.00,25.00,19.00,"Skeleton Unarmed=4; Skeleton Sword=3; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=5; Skeleton Bow=2; Skeleton Leader=0",4.79,2.00,0.00
5,6,74.00,101.50,23.00,35.50,23.00,"Skeleton Unarmed=5; Skeleton Sword=3; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=8; Skeleton Bow=2; Skeleton Leader=0",5.59,2.50,0.00
5,7,82.00,120.00,42.00,23.50,25.00,"Skeleton Unarmed=8; Skeleton Sword=3; Skeleton Shield=1; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=6; Skeleton Bow=2; Skeleton Leader=1",5.80,2.50,0.00
5,8,90.00,125.00,23.00,18.00,27.00,"Skeleton Unarmed=8; Skeleton Sword=3; Skeleton Shield=2; Skeleton Spear=3; Skeleton Sword & Shield=1; Skeleton Mage=7; Skeleton Bow=2; Skeleton Leader=1",5.92,2.50,0.00
5,9,115.00,118.00,48.00,55.00,37.00,"Skeleton Unarmed=10; Skeleton Sword=4; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=2; Skeleton Mage=12; Skeleton Bow=3; Skeleton Leader=0",5.92,2.50,0.00
5,10,121.00,50.00,40.00,45.00,39.00,"Skeleton Unarmed=10; Skeleton Sword=4; Skeleton Shield=2; Skeleton Spear=4; Skeleton Sword & Shield=3; Skeleton Mage=11; Skeleton Bow=5; Skeleton Leader=0",6.25,2.50,0.00
5,11,136.00,61.00,45.00,34.00,43.00,"Skeleton Unarmed=10; Skeleton Sword=5; Skeleton Shield=3; Skeleton Spear=5; Skeleton Sword & Shield=3; Skeleton Mage=13; Skeleton Bow=4; Skeleton Leader=0",6.93,3.00,0.00
5,12,149.00,91.00,42.00,12.00,45.00,"Skeleton Unarmed=11; Skeleton Sword=5; Skeleton Shield=3; Skeleton Spear=6; Skeleton Sword & Shield=3; Skeleton Mage=12; Skeleton Bow=4; Skeleton Leader=1",7.03,3.00,0.00
5,13,155.00,113.00,54.00,32.00,49.00,"Skeleton Unarmed=13; Skeleton Sword=6; Skeleton Shield=4; Skeleton Spear=6; Skeleton Sword & Shield=2; Skeleton Mage=12; Skeleton Bow=5; Skeleton Leader=1",7.47,3.00,0.00
5,14,174.00,127.00,56.00,42.00,54.00,"Skeleton Unarmed=13; Skeleton Sword=7; Skeleton Shield=4; Skeleton Spear=6; Skeleton Sword & Shield=3; Skeleton Mage=13; Skeleton Bow=7; Skeleton Leader=1",7.49,3.00,0.00
5,15,183.00,149.00,56.00,34.00,59.00,"Skeleton Unarmed=16; Skeleton Sword=7; Skeleton Shield=5; Skeleton Spear=8; Skeleton Sword & Shield=3; Skeleton Mage=14; Skeleton Bow=5; Skeleton Leader=1",8.03,3.00,0.00
5,16,183.00,150.00,19.50,18.50,59.00,"Skeleton Unarmed=16; Skeleton Sword=6; Skeleton Shield=5; Skeleton Spear=8; Skeleton Sword & Shield=3; Skeleton Mage=14; Skeleton Bow=6; Skeleton Leader=1",8.54,3.50,0.00
5,17,204.00,150.00,40.50,40.50,61.00,"Skeleton Unarmed=16; Skeleton Sword=7; Skeleton Shield=5; Skeleton Spear=7; Skeleton Sword & Shield=3; Skeleton Mage=15; Skeleton Bow=6; Skeleton Leader=2",8.81,3.50,0.00
5,18,207.00,150.00,21.00,21.00,66.00,"Skeleton Unarmed=17; Skeleton Sword=9; Skeleton Shield=4; Skeleton Spear=9; Skeleton Sword & Shield=3; Skeleton Mage=17; Skeleton Bow=6; Skeleton Leader=1",8.70,3.50,0.00
5,19,237.00,150.00,43.00,43.00,72.00,"Skeleton Unarmed=18; Skeleton Sword=10; Skeleton Shield=5; Skeleton Spear=9; Skeleton Sword & Shield=4; Skeleton Mage=17; Skeleton Bow=7; Skeleton Leader=2",9.08,3.50,0.00
5,20,243.00,50.00,39.50,39.50,76.00,"Skeleton Unarmed=19; Skeleton Sword=9; Skeleton Shield=6; Skeleton Spear=9; Skeleton Sword & Shield=5; Skeleton Mage=20; Skeleton Bow=7; Skeleton Leader=1",9.68,3.50,0.00
5,21,268.00,84.00,83.00,49.00,86.00,"Skeleton Unarmed=23; Skeleton Sword=10; Skeleton Shield=7; Skeleton Spear=10; Skeleton Sword & Shield=5; Skeleton Mage=22; Skeleton Bow=8; Skeleton Leader=1",10.28,4.00,0.00
5,22,277.00,114.00,68.00,38.00,85.00,"Skeleton Unarmed=22; Skeleton Sword=10; Skeleton Shield=7; Skeleton Spear=10; Skeleton Sword & Shield=6; Skeleton Mage=20; Skeleton Bow=8; Skeleton Leader=2",10.18,4.00,0.00
5,23,285.00,150.00,73.00,37.00,91.00,"Skeleton Unarmed=22; Skeleton Sword=12; Skeleton Shield=6; Skeleton Spear=12; Skeleton Sword & Shield=5; Skeleton Mage=23; Skeleton Bow=10; Skeleton Leader=1",10.00,4.00,0.00
5,24,295.00,150.00,34.00,34.00,94.00,"Skeleton Unarmed=24; Skeleton Sword=11; Skeleton Shield=6; Skeleton Spear=11; Skeleton Sword & Shield=6; Skeleton Mage=24; Skeleton Bow=11; Skeleton Leader=1",10.53,4.00,0.00
5,25,319.00,150.00,15.00,15.00,99.00,"Skeleton Unarmed=26; Skeleton Sword=11; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=25; Skeleton Bow=10; Skeleton Leader=2",10.48,4.00,0.00
5,26,311.00,150.00,11.50,11.50,97.00,"Skeleton Unarmed=26; Skeleton Sword=11; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=5; Skeleton Mage=25; Skeleton Bow=9; Skeleton Leader=2",11.58,4.50,0.00
5,27,334.00,150.00,12.50,12.50,104.00,"Skeleton Unarmed=27; Skeleton Sword=13; Skeleton Shield=7; Skeleton Spear=12; Skeleton Sword & Shield=6; Skeleton Mage=26; Skeleton Bow=11; Skeleton Leader=2",11.80,4.50,0.00
5,28,347.00,150.00,11.00,11.00,108.00,"Skeleton Unarmed=29; Skeleton Sword=12; Skeleton Shield=7; Skeleton Spear=13; Skeleton Sword & Shield=6; Skeleton Mage=29; Skeleton Bow=10; Skeleton Leader=2",11.57,4.50,0.00
5,29,361.00,150.00,12.00,12.00,114.00,"Skeleton Unarmed=29; Skeleton Sword=15; Skeleton Shield=8; Skeleton Spear=15; Skeleton Sword & Shield=6; Skeleton Mage=28; Skeleton Bow=11; Skeleton Leader=2",11.90,4.50,0.00
5,30,384.00,50.00,28.50,28.50,121.00,"Skeleton Unarmed=30; Skeleton Sword=14; Skeleton Shield=10; Skeleton Spear=17; Skeleton Sword & Shield=7; Skeleton Mage=30; Skeleton Bow=11; Skeleton Leader=2",12.67,4.50,0.00
5,31,387.00,150.00,105.00,5.00,123.00,"Skeleton Unarmed=32; Skeleton Sword=17; Skeleton Shield=11; Skeleton Spear=14; Skeleton Sword & Shield=7; Skeleton Mage=29; Skeleton Bow=11; Skeleton Leader=2",12.96,5.00,0.00
5,32,391.00,150.00,30.00,30.00,123.00,"Skeleton Unarmed=30; Skeleton Sword=16; Skeleton Shield=10; Skeleton Spear=16; Skeleton Sword & Shield=7; Skeleton Mage=30; Skeleton Bow=12; Skeleton Leader=2",13.65,5.00,0.00
5,33,414.00,150.00,10.00,10.00,127.00,"Skeleton Unarmed=33; Skeleton Sword=16; Skeleton Shield=9; Skeleton Spear=15; Skeleton Sword & Shield=7; Skeleton Mage=32; Skeleton Bow=12; Skeleton Leader=3",13.39,5.00,0.00
5,34,416.00,150.00,10.00,10.00,132.00,"Skeleton Unarmed=34; Skeleton Sword=15; Skeleton Shield=10; Skeleton Spear=18; Skeleton Sword & Shield=7; Skeleton Mage=34; Skeleton Bow=12; Skeleton Leader=2",13.73,5.00,0.00
5,35,433.00,150.00,26.00,26.00,131.00,"Skeleton Unarmed=33; Skeleton Sword=15; Skeleton Shield=9; Skeleton Spear=16; Skeleton Sword & Shield=7; Skeleton Mage=36; Skeleton Bow=12; Skeleton Leader=3",13.88,5.00,0.00
5,36,444.00,150.00,13.50,13.50,138.00,"Skeleton Unarmed=34; Skeleton Sword=16; Skeleton Shield=10; Skeleton Spear=16; Skeleton Sword & Shield=8; Skeleton Mage=37; Skeleton Bow=15; Skeleton Leader=2",15.11,5.50,0.00
5,37,455.00,150.00,13.50,13.50,140.00,"Skeleton Unarmed=34; Skeleton Sword=16; Skeleton Shield=9; Skeleton Spear=17; Skeleton Sword & Shield=8; Skeleton Mage=40; Skeleton Bow=14; Skeleton Leader=2",14.80,5.50,0.00
5,38,471.00,150.00,22.50,22.50,146.00,"Skeleton Unarmed=37; Skeleton Sword=17; Skeleton Shield=10; Skeleton Spear=17; Skeleton Sword & Shield=8; Skeleton Mage=42; Skeleton Bow=13; Skeleton Leader=2",15.51,5.50,0.00
5,39,484.00,150.00,4.50,4.50,153.00,"Skeleton Unarmed=39; Skeleton Sword=17; Skeleton Shield=12; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=40; Skeleton Bow=15; Skeleton Leader=2",14.56,5.50,0.00
5,40,507.00,50.00,9.00,9.00,157.00,"Skeleton Unarmed=41; Skeleton Sword=17; Skeleton Shield=11; Skeleton Spear=20; Skeleton Sword & Shield=8; Skeleton Mage=43; Skeleton Bow=14; Skeleton Leader=3",14.94,5.50,0.00
5,41,525.00,150.00,124.00,24.00,160.00,"Skeleton Unarmed=40; Skeleton Sword=19; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=45; Skeleton Bow=14; Skeleton Leader=3",16.58,6.00,0.00
5,42,524.00,150.00,12.00,12.00,157.00,"Skeleton Unarmed=39; Skeleton Sword=18; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=42; Skeleton Bow=15; Skeleton Leader=4",16.60,6.00,0.00
5,43,524.00,150.00,12.00,12.00,159.00,"Skeleton Unarmed=39; Skeleton Sword=19; Skeleton Shield=11; Skeleton Spear=19; Skeleton Sword & Shield=9; Skeleton Mage=45; Skeleton Bow=14; Skeleton Leader=3",16.54,6.00,0.00
5,44,557.00,150.00,4.00,4.00,169.00,"Skeleton Unarmed=42; Skeleton Sword=18; Skeleton Shield=11; Skeleton Spear=20; Skeleton Sword & Shield=10; Skeleton Mage=49; Skeleton Bow=16; Skeleton Leader=3",16.05,6.00,0.00
5,45,553.00,150.00,20.00,20.00,168.00,"Skeleton Unarmed=41; Skeleton Sword=18; Skeleton Shield=11; Skeleton Spear=21; Skeleton Sword & Shield=10; Skeleton Mage=48; Skeleton Bow=16; Skeleton Leader=3",16.21,6.00,0.00
5,46,575.00,150.00,10.50,10.50,172.00,"Skeleton Unarmed=42; Skeleton Sword=19; Skeleton Shield=12; Skeleton Spear=21; Skeleton Sword & Shield=9; Skeleton Mage=49; Skeleton Bow=16; Skeleton Leader=4",17.06,6.50,0.00
5,47,585.00,150.00,10.50,10.50,179.00,"Skeleton Unarmed=44; Skeleton Sword=20; Skeleton Shield=12; Skeleton Spear=22; Skeleton Sword & Shield=9; Skeleton Mage=52; Skeleton Bow=17; Skeleton Leader=3",17.28,6.50,0.00
5,48,612.00,150.00,14.00,14.00,184.00,"Skeleton Unarmed=44; Skeleton Sword=20; Skeleton Shield=12; Skeleton Spear=22; Skeleton Sword & Shield=10; Skeleton Mage=57; Skeleton Bow=16; Skeleton Leader=3",17.87,6.50,0.00
5,49,611.00,150.00,14.00,14.00,185.00,"Skeleton Unarmed=44; Skeleton Sword=22; Skeleton Shield=13; Skeleton Spear=22; Skeleton Sword & Shield=10; Skeleton Mage=55; Skeleton Bow=16; Skeleton Leader=3",17.94,6.50,0.00
5,50,630.00,50.00,31.50,31.50,190.00,"Skeleton Unarmed=46; Skeleton Sword=20; Skeleton Shield=12; Skeleton Spear=22; Skeleton Sword & Shield=11; Skeleton Mage=58; Skeleton Bow=18; Skeleton Leader=3",17.87,6.50,0.00
